date,home,away,pred
20210130,MIA,SAC,0.3510686159133911
20210130,BOS,LAL,0.5331191420555115
20210130,DAL,PHO,0.6023339629173279
20210130,GSW,DET,0.30668628215789795
20210130,SAS,MEM,0.5324998497962952
20210131,DEN,UTA,0.49991804361343384
20210131,IND,PHI,0.4757944345474243
20210131,NYK,LAC,0.6101024746894836
20210131,TOR,ORL,0.24968300759792328
20210131,WAS,BRK,0.5913429856300354
20210131,MIN,CLE,0.5667394399642944
20210201,ATL,LAL,0.6094014644622803
20210201,MIA,CHO,0.24965548515319824
20210201,CHI,NYK,0.33672964572906494
20210201,CLE,MIN,0.20710185170173645
20210201,MIL,POR,0.14932449162006378
20210201,NOP,SAC,0.23686571419239044
20210201,OKC,HOU,0.4921814799308777
20210201,DAL,PHO,0.611833393573761
