date,home,away,pred
20210122,CLE,BRK,0.5505391955375671
20210122,PHI,BOS,0.5331989526748657
20210122,TOR,MIA,0.2897551357746124
20210122,MIN,ATL,0.46842053532600403
20210122,SAS,DAL,0.4735196530818939
20210122,LAC,OKC,0.20067158341407776
20210122,PHO,DEN,0.38421663641929626
20210122,SAC,NYK,0.41374436020851135
20210123,UTA,GSW,0.12022019177675247
20210123,DET,PHI,0.572254478931427
20210123,BRK,MIA,0.40989425778388977
20210123,CHI,LAL,0.5906882286071777
20210123,MIN,NOP,0.6448487043380737
20210123,DAL,HOU,0.34019148349761963
20210123,PHO,DEN,0.38166308403015137
20210124,IND,TOR,0.5951103568077087
20210124,BOS,CLE,0.17205047607421875
20210124,LAC,OKC,0.19629934430122375
20210124,ORL,CHO,0.3416156470775604
20210124,SAS,WAS,0.28694868087768555
20210124,MIL,ATL,0.11909296363592148
20210124,POR,NYK,0.39775875210762024
20210125,DET,PHI,0.567493200302124
20210125,IND,TOR,0.5923377871513367
20210125,ORL,CHO,0.37326428294181824
20210125,BRK,MIA,0.3864326775074005
20210125,CLE,LAL,0.6955564022064209
20210125,CHI,BOS,0.5486970543861389
20210125,DAL,DEN,0.44316086173057556
20210125,GSW,MIN,0.4244737923145294
20210125,POR,OKC,0.448129266500473
20210126,ATL,LAC,0.6742137670516968
20210126,HOU,WAS,0.2558721899986267
20210126,UTA,NYK,0.16997799277305603
20210127,CHO,IND,0.5343781113624573
20210127,CLE,DET,0.3654559254646301
20210127,ORL,SAC,0.3843943774700165
20210127,ATL,BRK,0.5706911683082581
20210127,MIA,DEN,0.39018309116363525
20210127,PHI,LAL,0.6076611876487732
20210127,TOR,MIL,0.5034657120704651
20210127,NOP,WAS,0.1821291446685791
20210127,SAS,BOS,0.5539700388908386
20210127,PHO,OKC,0.2911757230758667
20210127,UTA,DAL,0.2624794542789459
20210127,GSW,MIN,0.3992792069911957
20210128,DET,LAL,0.6937275528907776
20210128,MIA,LAC,0.515317440032959
20210128,PHO,GSW,0.18880754709243774
20210128,HOU,POR,0.29431506991386414
20210129,CHO,IND,0.5513019561767578
20210129,ORL,LAC,0.6699310541152954
20210129,WAS,ATL,0.4907473027706146
20210129,NOP,MIL,0.5593894124031067
20210129,NYK,CLE,0.3948006331920624
20210129,TOR,SAC,0.20065513253211975
20210129,MIN,PHI,0.5931703448295593
20210129,OKC,BRK,0.5005385279655457
20210129,SAS,DEN,0.47562316060066223
20210129,UTA,DAL,0.25377562642097473
20210130,CHI,POR,0.3559163510799408
20210130,CHO,MIL,0.6758055090904236
20210130,NOP,HOU,0.33054235577583313
20210130,MIA,SAC,0.30112460255622864
20210130,BOS,LAL,0.4558649957180023
20210130,DAL,PHO,0.5053800344467163
20210130,GSW,DET,0.40545210242271423
20210130,SAS,MEM,0.5154849290847778
20210131,DEN,UTA,0.49839767813682556
20210131,IND,PHI,0.4480039179325104
20210131,NYK,LAC,0.6528471112251282
20210131,TOR,ORL,0.14456471800804138
20210131,WAS,BRK,0.6041481494903564
20210131,MIN,CLE,0.47768059372901917
20210201,ATL,LAL,0.6607211232185364
20210201,MIA,CHO,0.2497800588607788
20210201,CHI,NYK,0.3148786127567291
20210201,CLE,MIN,0.3474937975406647
20210201,MIL,POR,0.14669421315193176
20210201,NOP,SAC,0.22804906964302063
20210201,OKC,HOU,0.5194993615150452
20210201,DAL,PHO,0.5121195912361145
20210201,SAS,MEM,0.5467068552970886
20210202,ORL,TOR,0.6659624576568604
20210202,BRK,LAC,0.5419162511825562
20210202,IND,MEM,0.5068516135215759
20210202,WAS,POR,0.4647720754146576
20210202,GSW,BOS,0.6519519090652466
20210202,UTA,DET,0.13882920145988464
20210203,CHO,PHI,0.567217230796814
20210203,MIL,IND,0.20293772220611572
20210203,ATL,DAL,0.4601348340511322
20210203,CHI,NYK,0.2930520474910736
20210203,CLE,LAC,0.6758575439453125
20210203,MIA,WAS,0.2357860803604126
20210203,OKC,HOU,0.5517417788505554
20210203,SAS,MIN,0.275249183177948
20210203,NOP,PHO,0.38072681427001953
20210203,SAC,BOS,0.5972199440002441
20201226,MEM,ATL,0.17801183462142944
20201226,CHO,OKC,0.6204884052276611
20201226,DET,CLE,0.3526061773300171
20201226,WAS,ORL,0.5181814432144165
20201226,NYK,PHI,0.5863820910453796
20201226,CHI,IND,0.4534877836704254
20201226,SAS,TOR,0.610400915145874
20201226,UTA,MIN,0.14856544137001038
20201226,POR,HOU,0.5454946160316467
20201226,SAC,PHO,0.4628011882305145
20210204,ATL,UTA,0.608481764793396
20210204,DAL,GSW,0.2765495777130127
20210204,PHI,POR,0.2915686070919037
20210204,MEM,HOU,0.40433934330940247
20210204,LAL,DEN,0.2635408341884613
20210205,IND,NOP,0.49899622797966003
20210205,ORL,CHI,0.47445645928382874
20210205,BRK,TOR,0.4778258502483368
20210205,CLE,MIL,0.6262128353118896
20210205,CHO,UTA,0.6653444170951843
20210205,MIA,WAS,0.24457046389579773
20210205,OKC,MIN,0.2968272268772125
20210205,PHO,DET,0.20595279335975647
20210205,LAC,BOS,0.3073727786540985
20210206,NYK,POR,0.42011168599128723
20210206,SAC,DEN,0.5055193901062012
20210206,ORL,CHI,0.45533785223960876
20210206,ATL,TOR,0.6119676828384399
20210206,CLE,MIL,0.6348401308059692
20210206,HOU,SAS,0.2804897725582123
20210206,OKC,MIN,0.3121950328350067
20210206,PHI,BRK,0.43217262625694275
20210206,DAL,GSW,0.31257739663124084
20210206,NOP,MEM,0.40493836998939514
20210206,LAL,DET,0.11179866641759872
20210207,CHO,WAS,0.42028310894966125
20210207,IND,UTA,0.5494957566261292
20210207,NYK,MIA,0.5269640684127808
20210207,PHO,BOS,0.43602076172828674
20210207,LAC,SAC,0.15614020824432373
20210208,CHO,HOU,0.5764485001564026
20210208,CHI,WAS,0.25984957814216614
20210208,MEM,TOR,0.47578397393226624
20210208,DAL,MIN,0.250586599111557
20210208,SAS,GSW,0.33600154519081116
20210208,PHO,CLE,0.19221991300582886
20210208,DEN,MIL,0.5467227101325989
20210208,LAL,OKC,0.16800355911254883
20210209,DET,BRK,0.5894187092781067
20210209,MIA,NYK,0.2740446627140045
20210209,NOP,HOU,0.3642519414424896
20210209,SAS,GSW,0.35543057322502136
20210209,POR,ORL,0.36441630125045776
20210209,SAC,PHI,0.5159205794334412
20210209,UTA,BOS,0.3699810206890106
20210210,WAS,TOR,0.6558390259742737
20210210,DAL,ATL,0.3686442971229553
20210210,BRK,IND,0.30998319387435913
20210210,MEM,CHO,0.2464407980442047
20210210,MIN,LAC,0.7098569869995117
20210210,CHI,NOP,0.5018723011016846
20210210,DEN,CLE,0.23077642917633057
20210210,LAL,OKC,0.17376327514648438
20210210,PHO,MIL,0.5245420336723328
20210211,BOS,TOR,0.46412351727485657
20210211,HOU,MIA,0.39016130566596985
20210211,DET,IND,0.538601279258728
20210211,GSW,ORL,0.3724071979522705
20210211,POR,PHI,0.5090963840484619
20210212,BOS,DET,0.1728091835975647
20210212,CHO,MIN,0.34923574328422546
20210212,WAS,NYK,0.48470959067344666
20210212,ATL,SAS,0.3792426288127899
20210212,DAL,NOP,0.5157151818275452
20210212,CHI,LAC,0.6031510233879089
20210212,DEN,OKC,0.28324300050735474
20210212,UTA,MIL,0.5245405435562134
20210212,LAL,MEM,0.2902967631816864
20210212,POR,CLE,0.26840540766716003
20210212,SAC,ORL,0.32503846287727356
20210213,PHO,PHI,0.3487413227558136
20210213,ATL,IND,0.4193393886089325
20210213,NYK,HOU,0.5576727390289307
20210213,GSW,BRK,0.5771616101264954
20210213,UTA,MIA,0.3150600790977478
20210214,WAS,BOS,0.6675743460655212
20210214,TOR,MIN,0.12067054957151413
20210214,CHO,SAS,0.43872079253196716
20210214,DET,NOP,0.6301985383033752
20210214,OKC,MIL,0.6530331969261169
20210214,DAL,POR,0.340658038854599
20210214,PHO,ORL,0.1781306266784668
20210214,SAC,MEM,0.5483358502388
20210214,DEN,LAL,0.564556896686554
20210214,LAC,CLE,0.0424860343337059
20210215,IND,CHI,0.3460400700569153
20210215,WAS,HOU,0.5612300634384155
20210215,NYK,ATL,0.43854424357414246
20210215,UTA,PHI,0.3093944787979126
20210215,GSW,CLE,0.34588709473609924
20210215,LAC,MIA,0.2610926032066345
20210215,SAC,BRK,0.558882474899292
20210216,BOS,DEN,0.33754217624664307
20210216,MEM,NOP,0.4204511344432831
20210216,MIL,TOR,0.2750116288661957
20210216,MIN,LAL,0.6720057129859924
20210216,OKC,POR,0.3899175226688385
20210216,PHO,BRK,0.39012184739112854
20210217,ORL,NYK,0.4570571482181549
20210217,WAS,DEN,0.5968747735023499
20210217,BOS,ATL,0.23319938778877258
20210217,PHI,HOU,0.3788106143474579
20210217,MIN,IND,0.5634355545043945
20210217,NOP,POR,0.23660454154014587
20210217,CHI,DET,0.2881716787815094
20210217,MEM,OKC,0.2578717768192291
20210217,GSW,MIA,0.5456019639968872
20210217,LAC,UTA,0.33352139592170715
20210218,MIL,TOR,0.2843712270259857
20210218,LAL,BRK,0.3166492283344269
20210218,SAC,MIA,0.4811895191669464
20210219,ORL,GSW,0.4345824420452118
20210219,PHI,CHI,0.341395765542984
20210219,BOS,ATL,0.24916967749595642
20210219,MEM,DET,0.2314143180847168
20210219,MIL,OKC,0.150250643491745
20210219,MIN,TOR,0.6800023913383484
20210219,NOP,PHO,0.3915836811065674
20210219,LAC,UTA,0.35256242752075195
20210219,CLE,DEN,0.6191204786300659
20210220,CHO,GSW,0.4058617055416107
20210220,CHI,SAC,0.3832780122756958
20210220,MEM,PHO,0.4421902000904083
20210220,LAL,MIA,0.27206864953041077
20210220,POR,WAS,0.331860214471817
20210221,NOP,BOS,0.3738161623477936
20210221,CLE,OKC,0.5123117566108704
20210221,ORL,DET,0.3657618761062622
20210221,TOR,PHI,0.3239922821521759
20210221,NYK,MIN,0.3493739366531372
20210221,ATL,DEN,0.4958381950855255
20210221,LAC,BRK,0.27330562472343445
20210221,MIL,SAC,0.17610076069831848
20210222,HOU,CHI,0.35532575845718384
20210222,OKC,MIA,0.523415744304657
20210222,DAL,MEM,0.4494883120059967
20210222,PHO,POR,0.26511916518211365
20210222,UTA,CHO,0.14059805870056152
20210222,LAL,WAS,0.11506376415491104
